name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Jane Goodall,,FRA,en,San,@janegoodallinst,@JaneGoodallInst,,Jane Goodall Institute,activist,Founder of Jane Goodall Institute
David Suzuki,,FRA,en,San,@davidsuzukifdn,@DavidSuzuki,,David Suzuki Foundation,activist,Founder of David Suzuki Foundation
Greta Thunberg,,FRA,en,San,@gretathunberg,@GretaThunberg,,Fridays for Future,activist,Founder of Fridays for Future
Winona LaDuke,,FRA,en,San,@winonaladuke,not_sure,,Honor the Earth,activist,Founder of Honor the Earth
Bill Nye,,FRA,en,San,@billnye,@BillNye,,Science Educator,activist,Science educator and climate advocate
Vandana Shiva,,FRA,en,San,@drvandanashiva,not_sure,,Navdanya,activist,"Founder of Navdanya, environmental activist"
Al Gore,,FRA,en,San,@algore,@algore,,Climate Reality Project,activist,Founder of Climate Reality Project
Christiana Figueres,,FRA,en,San,@cfigueres,@CFigueres,,Global Optimism,activist,Co-founder of Global Optimism
George Monbiot,,FRA,en,San,@georgemonbiot,@GeorgeMonbiot,,Author and Activist,activist,Author and environmental activist
Elizabeth Yeampierre,,FRA,en,San,@yeampierre,not_sure,,UPROSE,activist,Executive Director of UPROSE
Dahr Jamail,,FRA,en,San,@dahrjamail,not_sure,,Journalist and Author,activist,Journalist and climate activist
Naomi Oreskes,,FRA,en,San,@naomioreskes,@NaomiOreskes,,Author and Historian,activist,Author and climate historian
Michael Mann,,FRA,en,San,@michaelemann,@MichaelEMann,,Climate Scientist,activist,Climate scientist and author
Ayana Elizabeth Johnson,,FRA,en,San,@ayanaeliza,@ayanaeliza,,Ocean Collective,activist,Founder of Ocean Collective
Katharine Wilkinson,,FRA,en,San,@drkwilkinson,@DrKWilkinson,,Project Drawdown,activist,Co-author of Project Drawdown
Margaret Klein Salamon,,FRA,en,San,@climatepsychologist,@ClimatePsych,,The Climate Mobilization,activist,Founder of The Climate Mobilization
Tzeporah Berman,,FRA,en,San,@tzeporah,@Tzeporah,,Stand.earth,activist,International program director at Stand.earth
Danny Kennedy,,FRA,en,San,@dannyksfun,@dannyksfun,,New Energy Nexus,activist,CEO of New Energy Nexus
Heather McTeer Toney,,FRA,en,San,@heathermcteer,@HeatherMcTeer,,Moms Clean Air Force,activist,National Field Director at Moms Clean Air Force
Mustafa Santiago Ali,,FRA,en,San,@ejinaction,@EJinAction,,National Wildlife Federation,activist,VP of Environmental Justice at NWF
Mary Robinson,,FRA,en,San,@maryrobinsonfoundation,@MaryRobinsonCtr,,Mary Robinson Foundation,activist,Founder of Mary Robinson Foundation
Alexandria Villaseñor,,FRA,en,San,@alexandriav2005,@AlexandriaV2005,,Earth Uprising,activist,Founder of Earth Uprising
Jeremy Heimans,,FRA,en,San,@jeremyheimans,@jeremyheimans,,Purpose,activist,Co-founder of Purpose
Catherine Coleman Flowers,,FRA,en,San,@catherinecolemansflowers,@CFCFlowers,,Center for Rural Enterprise,activist,Founder of Center for Rural Enterprise
Jade Begay,,FRA,en,San,@jadebegay,@jadebegay,,NDN Collective,activist,Director of NDN Collective
Gina McCarthy,,FRA,en,San,@ginamccarthy,@GinaNRDC,,Natural Resources Defense Council,activist,President and CEO of NRDC
Ruth Miller,,FRA,en,San,@ruthmiller,not_sure,,Native Movement,activist,Climate justice advocate at Native Movement
Jaden Smith,,FRA,en,San,@c.syresmith,@officialjaden,,JUST Water,activist,Co-founder of JUST Water
Eriel Deranger,,FRA,en,San,@eriel_tchekwie,@ErielTD,,Indigenous Climate Action,activist,Executive Director of Indigenous Climate Action
Alicia Garza,,FRA,en,San,@chasinggarza,@aliciagarza,,Black Futures Lab,activist,Co-founder of Black Lives Matter
Melina Laboucan-Massimo,,FRA,en,San,@melina_miyowapan,@Melina_MLM,,Indigenous Climate Action,activist,Co-founder of Indigenous Climate Action
Jocelyn Mercado,,FRA,en,San,@jocelyn_mercado,not_sure,,We Are Sacred Planet,activist,Founder of We Are Sacred Planet
Lyla June Johnston,,FRA,en,San,@lylajune,@lylajune,,Indigenous Activist,activist,Indigenous environmental activist
Sharon Lavigne,,FRA,en,San,@sharonlavigne,not_sure,,Rise St. James,activist,Founder of Rise St. James
Kandi Mossett,,FRA,en,San,@kandimossett,not_sure,,Indigenous Environmental Network,activist,Lead organizer at Indigenous Environmental Network
Jacqueline Patterson,,FRA,en,San,@jacquelinepatterson,not_sure,,NAACP Environmental and Climate Justice Program,activist,Director of NAACP Environmental and Climate Justice Program
Shilpi Chhotray,,FRA,en,San,@shilpichhotray,not_sure,,Break Free From Plastic,activist,Global Communications Lead at Break Free From Plastic
Eddie Bautista,,FRA,en,San,@eddiebautista,not_sure,,NYC Environmental Justice Alliance,activist,Executive Director of NYC Environmental Justice Alliance
Lidy Nacpil,,FRA,en,San,@lidynacpil,not_sure,,Asian Peoples' Movement on Debt and Development,activist,Coordinator of APMDD
Yeb Saño,,FRA,en,San,@yebsano,not_sure,,Greenpeace Southeast Asia,activist,Executive Director of Greenpeace Southeast Asia
Nemonte Nenquimo,,FRA,en,San,@nemonte.nenquimo,not_sure,,Amazon Frontlines,activist,Co-founder of Amazon Frontlines
Lina Pohl,,FRA,en,San,@linapohl,not_sure,,UN Environment Programme,activist,Regional Director for Latin America and the Caribbean
Sônia Guajajara,,FRA,en,San,@guajajarasonia,not_sure,,Articulation of Indigenous Peoples of Brazil,activist,Executive Coordinator of APIB
Nina Gualinga,,FRA,en,San,@ninagualinga,not_sure,,Amazon Watch,activist,Indigenous rights and climate activist
Helena Gualinga,,FRA,en,San,@helenagualinga,not_sure,,Fridays for Future,activist,Climate activist with Fridays for Future
Erica Etelson,,FRA,en,San,@ericaetelson,not_sure,,Author/Activist,activist,Author and climate justice activist
David Solnit,,FRA,en,San,@david_solnit,not_sure,,Climate Justice,activist,Climate justice organizer and artist
Doria Robinson,,FRA,en,San,@doriarobinson,not_sure,,Urban Tilth,activist,Executive Director of Urban Tilth
Tom Goldtooth,,FRA,en,San,@tomgoldtooth,not_sure,,Indigenous Environmental Network,activist,Executive Director of IEN
Ruthie Wilson Gilmore,,FRA,en,San,@ruthiewilsongilmore,not_sure,,Geographer/Activist,activist,Geographer and prison abolitionist
Vanessa Raditz,,FRA,en,San,@vanessaraditz,not_sure,,Queer Ecojustice Project,activist,Leads Queer Ecojustice Project
Pennie Opal Plant,,FRA,en,San,@pennieopalplant,not_sure,,Idle No More SF Bay,activist,Co-founder of Idle No More SF Bay
Isabella Zizi,,FRA,en,San,@isabellazizi,not_sure,,Idle No More SF Bay,activist,Climate activist with Idle No More SF Bay
Jackie Fielder,,FRA,en,San,@jackiefielder_,@JackieFielder_,,Activist/Politician,activist,Climate and social justice activist
Lauren Ornelas,,FRA,en,San,@lauren_ornelas,not_sure,,Food Empowerment Project,activist,Founder of Food Empowerment Project
Renee Lertzman,,FRA,en,San,@reneelertzman,@reneelertzman,,Climate Psychologist,activist,Climate psychologist and strategist
Kelsey Juliana,,FRA,en,San,@kelseyjuliana,not_sure,,Youth Climate Activist,activist,Lead plaintiff in climate lawsuit
Michael Brune,,FRA,en,San,@michaelbrune,@brune_michael,,Sierra Club,activist,Former Executive Director of Sierra Club
Cherri Foytlin,,FRA,en,San,@cherrifoytlin,not_sure,,Indigenous Rising Media,activist,Co-founder of Indigenous Rising Media
Adrienne Maree Brown,,FRA,en,San,@adriennemareebrown,@adriennemaree,,Author/Activist,activist,Author and social justice facilitator
Tara Rodriguez Besosa,,FRA,en,San,@taranotbombs,not_sure,,El Departamento de la Comida,activist,Food sovereignty activist
Jose Bravo,,FRA,en,San,@josebravo,not_sure,,Just Transition Alliance,activist,Executive Director of Just Transition Alliance
Aileen Suzara,,FRA,en,San,@aileensuzara,not_sure,,Sariwa,activist,Founder of Sariwa
Karla Ortiz,,FRA,en,San,@karlaortizart,not_sure,,Artist/Activist,activist,Artist and immigration activist
Tracy Rector,,FRA,en,San,@tracyrectorart,not_sure,,Filmmaker/Activist,activist,Filmmaker and cultural activist
Julian Aguon,,FRA,en,San,@julianaguon,not_sure,,Blue Ocean Law,activist,Human rights lawyer and activist
Tara Mahoney,,FRA,en,San,@taramahoney,not_sure,,Gen Why Media,activist,Co-founder of Gen Why Media
Jade Sasser,,FRA,en,San,@jadesasser,not_sure,,Author/Activist,activist,Author and environmental justice advocate
Pia Mancini,,FRA,en,San,@piamancini,@piamancini,,Open Collective,activist,Co-founder of Open Collective
Julia Butterfly Hill,,FRA,en,San,@juliabutterflyhill,not_sure,,,activist,"Environmental activist, known for tree-sitting"
Vanessa Nakate,,FRA,en,San,@vanessanakate1,@vanessa_vash,,Rise Up Movement,activist,"Climate activist, founder of Rise Up Movement"
David Wallace-Wells,,FRA,en,San,@dwallacewells,@dwallacewells,,New York Magazine,activist,Author of climate change articles
Varshini Prakash,,FRA,en,San,@varshprakash,@VarshPrakash,,Sunrise Movement,activist,Co-founder of Sunrise Movement
Isaias Hernandez,,FRA,en,San,@queerbrownvegan,not_sure,,,activist,Environmental educator and activist
Danni Washington,,FRA,en,San,@danniwashington,@DanniWashington,,Big Blue & You,activist,Marine biologist and science communicator
Autumn Peltier,,FRA,en,San,@autumn.peltier,@AutumnPeltier,,Anishinabek Nation,activist,Water protector and youth activist
Fenton Lutunatabua,,FRA,en,San,@fentonlutunatabua,not_sure,,350 Pacific,activist,Pacific climate activist
