name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Pakistan Institute of Urban Ecology,,PAK,ur,Karachi,@piuepk,not_sure,,PIUE,other,Urban ecology research and advocacy
Karachi Environmental Policy Institute,,PAK,ur,Karachi,@karachienvironmentalpolicy,not_sure,,Karachi Environmental Policy Institute,other,Environmental policy research
Pakistan Institute of Peace and Development,,PAK,ur,Karachi,@pipdpk,not_sure,,PIPD,other,Peace and development research
Karachi Urban Sustainability Network,,PAK,ur,Karachi,@karachiurbansustainability,not_sure,,Karachi Urban Sustainability Network,other,Urban sustainability initiatives
Pakistan Institute of Environmental Research,,PAK,ur,Karachi,@pierpk,not_sure,,PIER,other,Environmental research and development
Karachi Peacebuilding Initiative,,PAK,ur,Karachi,@karachipeacebuilding,not_sure,,Karachi Peacebuilding Initiative,other,Peacebuilding and community engagement
Pakistan Institute of Urban Development,,PAK,ur,Karachi,@piudpk,not_sure,,PIUD,other,Urban development research and policy
Karachi Environmental Advocacy Group,,PAK,ur,Karachi,@karachienvironmentaladvocacy,not_sure,,Karachi Environmental Advocacy Group,other,Environmental advocacy and awareness
Pakistan Institute of Peace and Security,,PAK,ur,Karachi,@pipspk,not_sure,,PIPS,other,Peace and security research
Karachi Urban Innovation Hub,,PAK,ur,Karachi,@karachiurbaninnovation,not_sure,,Karachi Urban Innovation Hub,other,Urban innovation and development
Pakistan Institute of Environmental Advocacy,,PAK,ur,Karachi,@pieapk,not_sure,,PIEA,other,Environmental advocacy and policy
Karachi Peace and Security Network,,PAK,ur,Karachi,@karachipeacesecurity,not_sure,,Karachi Peace and Security Network,other,Peace and security initiatives
Pakistan Institute of Urban Innovation,,PAK,ur,Karachi,@piuipk,not_sure,,PIUI,other,Urban innovation and research
Karachi Environmental Innovation Center,,PAK,ur,Karachi,@karachienvironmentalinnovation,not_sure,,Karachi Environmental Innovation Center,other,Environmental innovation and solutions
Pakistan Institute of Peace and Development Studies,,PAK,ur,Karachi,@pipdspk,not_sure,,PIPDS,other,Peace and development studies
Karachi Urban Development Network,,PAK,ur,Karachi,@karachiurbandevelopment,not_sure,,Karachi Urban Development Network,other,Urban development and planning
Pakistan Institute of Environmental Solutions,,PAK,ur,Karachi,@piesolutionspk,not_sure,,PIES,other,Environmental solutions and innovation
Karachi Peace and Development Initiative,,PAK,ur,Karachi,@karachipeacedevelopmentinitiative,not_sure,,Karachi Peace and Development Initiative,other,Peace and development projects
Pakistan Institute of Urban Solutions,,PAK,ur,Karachi,@piusolutionspk,not_sure,,PIUS,other,Urban solutions and innovation
Karachi Environmental Solutions Network,,PAK,ur,Karachi,@karachienvironmentalsolutions,not_sure,,Karachi Environmental Solutions Network,other,Environmental solutions and advocacy
Pakistan Institute of Peace and Security Studies,,PAK,ur,Karachi,@pipsspk,not_sure,,PIPSS,other,Peace and security studies
